video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"BSuCnX1qDQ8","நான் ஒரு கார்ப்பரேட் கைகூலி | LMES","2018-11-27T14:29:17.000Z","UCNwcxhfBVDgwx9Lv3CBpu6A","Let's Make Engineering Simple","27","18.29.11","lmes,ramar pillai petrol,herbal petrol,corporate criminal,tamilan invention","427086","48033","902","13278","https://i.ytimg.com/vi/BSuCnX1qDQ8/default.jpg","False","False","Making of கருவேப்பிலை petrol - Uncut version.:- http://bit.ly/2TTI6jRHelp LMES to Educate & Empower the Underprivileged Children:-Support us in INR:- https://bit.ly/2PpAlT1Support us in US dollars:- https://bit.ly/2AuOg1VContact :- 9884222601E-mail: lmesacademy@gmail.com"
"JRtos3g_nuI","आज चुनावी इम्तिहान, किसे नफा, किसे नुक्सान? | किसका होगा राजतिलक","2018-11-28T07:24:44.000Z","UCt4t-jeY85JegMlZ-E5UWtA","Aaj Tak","25","18.29.11","aajtak,aaj tak,aaj tak videos,hindi news,news video,latest news,aajtak tv,aajtak channel news,आज तक,madhya pradesh elections,madhya pradesh,madhya pradesh elections 2018,madhya pradesh assembly elections,madhya pradesh assembly election 2018,madhya pradesh news,madhya pradesh election news,madhya pradesh polls,shivraj singh chauhan,shivraj singh chauhan mp elections,mp voting,mp polls,madhya pradesh voting day,anjana om kashyap,mp election debate","280465","1221","240","263","https://i.ytimg.com/vi/JRtos3g_nuI/default.jpg","False","False","Kamal Nath's leaked video seeking Muslim votes stirred up a massive controversy as the BJP vehemently attacked the Congress party over the video. AajTak's expert panel discusses whether the Kamal Nath video will have any efect on the outcome of the results in Madhya Pradesh.Voting has begun in all the 230 constituencies of Madhya Pradesh. It's a massive day for the BJP and the Congress after an all-out campaigning from both the parties, featuring all their prominent national leaders. Stay up to date with all the latest election coverage on AajTak.#MadhyaPradeshElections #AssemblyElections2018 #MPElections-------------------------------------------------------------------------------------------------------------AajTak Live TV Watch the latest Hindi news Live on the World's Most Subscribed News Channel on YouTube. Aaj Tak News Channel: आज तक भारत का सर्वश्रेष्ठ हिंदी न्‍यूज चैनल है । आज तक न्‍यूज चैनल राजनीति, मनोरंजन, बॉलीवुड, व्यापार और खेल में नवीनतम समाचारों को शामिल करता है। आज तक न्‍यूज चैनल की लाइव खबरें एवं ब्रेकिंग न्यूज के लिए बने रहें । Aaj Tak is India's best Hindi News Channel. Aaj Tak news channel covers latest news in politics, entertainment, Bollywood, business and sports. Stay tuned for all the breaking news in Hindi ! Download India’s No. 1 Hindi News Mobile App : https://aajtak.app.link/QFAp3ZaHmQSubscribe To Our Channel: http://bit.ly/2xTASBc Official website: https://aajtak.intoday.in/ Like us on Facebook http://www.facebook.com/aajtak Follow us on Twitter http://twitter.com/aajtak Subscribe to our other network channels: The Lallantop https://www.youtube.com/c/thelallantop India Today: http://www.youtube.com/channel/UCYPvA... SoSorry: https://www.youtube.com/user/sosorryp... Tez: http://www.youtube.com/user/teztvnews Dilli Aajtak: http://www.youtube.com/user/DilliAajtak"
"f9Vz3yq_1vs","Vj Anjana's Mommies Handbag Secret Revealed | What's Inside the HANDBAG","2018-11-27T10:00:03.000Z","UCSbUX_gKMur5FPcTbH2L5mA","Galatta Tamil | கலாட்டா தமிழ்","24","18.29.11","vj anjana handbag,vj anjana baby shower,vj anjana interview,vj anjana baby photos,vj anjana marriage,vj anjana rangan interview,anjana rangan interview,vj anjana rangan,anjana about surya,surya anjana,behindwoods ashiq,ashiq behindwoods,vj ashiq whats inside your handbag,behindwoods ashiq interview,whats inside my handbag tamil,kayal chandran and vj anjana interview,vj anjana interview with vijay,vj anjana latest interview,aashiq handbag videos","249049","4581","220","410","https://i.ytimg.com/vi/f9Vz3yq_1vs/default.jpg","False","False","Vj Anjana's Mommies Handbag Secret Revealed | What's Inside the HANDBAGStay tuned to Galatta Tamil for latest updates on Cinema and Politics. Like and Share your favourite videos and Comment your views too. Subscribe to GALATTA TAMIL : http://goo.gl/J4TyOo#VjAnjana #WhatsInsidetheHANDBAG Also, Like and Follow us on:Facebook: https://www.facebook.com/GalattaMediaTwitter: https://twitter.com/galattadotcomWebsite: http://www.galatta.comInstagram: https://www.instagram.com/stories/galattadotcom/"
"FbUCg3p9aU8","வாணி ராணி - VAANI RANI -  Episode 1734 - 28-11-2018","2018-11-28T16:30:00.000Z","UCxhPXCaIGhyt2HOrJkoVuGA","RadaanMedia","24","18.29.11","Vaani rani,rani,Radhika in funny character,venu aravind,SunTV,VaniRani,vani,vaani,Radhika's dual role serial,Ranimma veetu kuripu,Radhika as lawyer in serial,radikaa,rathika,Radhika's new","251026","1673","384","176","https://i.ytimg.com/vi/FbUCg3p9aU8/default.jpg","False","False","Subscribers Us for All Episode:https://www.youtube.com/show/vanirani/UCxhPXCaIGhyt2HOrJkoVuGA?sub_confirmation=1aa Connect with Radaan Media online: https://www.youtube.com/user/RadaanMediaVisit our WEBSITE: www.radaan.tvLike us on FACEBOOK: https://www.facebook.com/RadaanMediaWorksIndiaLtd?ref=hlFollow us on TWITTER:  https://twitter.com/RadaanTVTamil"
"leSqyfy88-s","Avani-Akshay ❤️ #KathaloRajakumari Today at 9 PM","2018-11-28T13:41:18.000Z","UCJF4y2nyCCrDKTgA7dxz1Qw","Star Maa","24","18.29.11","Star Maa,Starmaa,Starmaa serials,Telugu TV,Telugu Serials,Maatv Serials,Maa tv. drama,comedy action,entertainment,Telugu,tollywood,maatv,star telugumaa,maatelugu","68302","456","33","37","https://i.ytimg.com/vi/leSqyfy88-s/default.jpg","False","False","#StarMaaSerials"
"8BWP373Zhbo","कुशल  पहेलियाँ ( Season 2  Part 9 ) | Riddles in Hindi | Logical Baniya","2018-11-28T13:15:01.000Z","UCeuH1wNARJFVWCW-gJI4N9Q","Logical Baniya","27","18.29.11","Hindi Riddle,riddles,hindi paheliyan,hindi paheli,हिन्दी पहेलियाँ,पहेली,hindi riddles,iq test,riddles in hindi,paheliyan in hindi with answer,paheliyan,paheli in hindi,riddles with answers,paheliyan with answer,hindi paheliyan with answer,iq questions,puzzle in hindi,दिमागी पहेलियाँ,dimagi paheliyan,दिमागी पहेली,दिमागी कसरत,hindi puzzle,majedar paheliya,majedar paheliyan,logical baniya,kushal paheliya,kushal paheli,mehul paheliyan,kushal part 9","61867","1449","125","1447","https://i.ytimg.com/vi/8BWP373Zhbo/default.jpg","False","False","Kushal Paheliyan Season 2 part 9flying gogo game - https://play.google.com/store/apps/details?id=com.mindyourlogic.flyinggogoJasusi Paheliyan -  https://www.youtube.com/watch?v=HGVWpklGrUs&list=PLT_wmPiIak8O1fZb1JCspQfEeKzXRf_ElMajedar Paheliyan – https://www.youtube.com/watch?v=Z8J7skcfQIc&list=PLT_wmPiIak8OZ-p3TB4N5elCCKmkKQm3wFor Daily paheliyan on Whatsapp-http://www.logicalbaniya.com/daily-paheliya-on-your-whatsapp/Follow us on Facebook -https://www.facebook.com/logicalbaniya/Follow us on Instagram-https://www.instagram.com/logicalbaniya/Subscribe logical Baniya to get detective riddle in Hindi , Majedar paheliyan , paheliyan in Hindi , jasoosi paheliyan , jasusi paheliyan , jasoosi paheli in Hindi , jasoosi paheli, riddles in hindi, tricky riddles in hindi"
"msZ2rozeqb8","Karan Johar Destroyed Film #2.0","2018-11-28T13:49:48.000Z","UCfDxyxsxaKpyYXkrNRItLsg","Kamaal R Khan - KRK","24","18.29.11","Review,Movie Review By KRK,Bollywood Review,Reviews,Kamaal Khan (Film Actor),Khan,Kamaal Rashid Khan (Film Actor),Best of Kamaal Khan,Latest Bollywood Reviews 2014,Best Of KRK Reviews,KRK Reviews 2014,critic,krk critic,no 1 critic","299681","9716","4296","3371","https://i.ytimg.com/vi/msZ2rozeqb8/default.jpg","False","False","Karan Johar Destroyed Film #2.0Follow KRK OnYouTube @ http://bit.ly/KamaalRKhanYTFacebook @ https://www.facebook.com/KRK.KamaalkhanTwitter @ https://twitter.com/kamaalrkhan#2point0 #krkreview #Karanjohar"
"lNSDSrIujcA","QAIDI NO. 420 (Veedevadu) | 2018 New Released Full Hindi Dubbed Movie |Esha Gupta|South Movies 2018","2018-11-25T16:30:00.000Z","UCt7_pnSRPKU3bu2GqmgH8gQ","WAMIndiaMovies","1","18.29.11","QAIDI NO. 420,qaidi no. 420 full movie in hindi,veedevadu movie in hindi dubbed,esha gupta movies 2018,esha gupta new released movies 2018,hindi dubbed movies,south movies 2018 new,sauth hindi dubbed movies,2018 released bollywood movies,south movie 2018,hindi movie 2018,new south movie 2018,south indian movies dubbed in hindi full movie 2018 new,new sauth movie 2018 hindi dubbed,hindi movies 2018 full movie,south indian action movies in hindi dubbed","5295408","45354","3060","1830","https://i.ytimg.com/vi/lNSDSrIujcA/default.jpg","False","False","QAIDI NO. 420 is a South Indian Blockbuster Full Movie in Hindi Dubbed Starring Sachiin Joshi,Esha Gupta. It's a Hindi Dubbed Movies 2018 Full Movie, Action Movie, 2018 New Released Full Hindi Dubbed Movie.Click to Susbscribe Us: http://goo.gl/Bscph8Sathya(Sachiin Joshi) is a professional Kabbadi player who falls head over heels for Shruthi(Esha Gupta). He somehow impresses her and manages to tie the knot. To everyone’s shock, Sathya kills Shruthi during the first night of his wedding itself. What consequences made Satya take this decision? Did he really kill Shruthi? Is there a back story behind it? To know all this, you have to watch the film in theaters.________________________________QAIDI NO. 420,qaidi no. 420 full movie in hindi,veedevadu movie in hindi dubbed,esha gupta movies 2018,esha gupta new released movies 2018,goldmine telefilms 2018 movies,hindi dubbed movies,south movies 2018 new,sauth hindi dubbed movies,2018 released bollywood movies,south movie 2018,hindi movie 2018,new south movie 2018,south indian movies dubbed in hindi full movie 2018 new,new sauth movie 2018 hindi dubbed,hindi movies 2018 full movie,south indian action movies in hindi dubbed"
"jojuiGh7Edg","Endhira Logathu Sundariye (Video Song) - 2.0 [Tamil] | Rajinikanth | Shankar | A.R. Rahman","2018-11-24T15:04:01.000Z","UCA7gwgLgmCZ8DSmdf2bhb8g","Lyca Productions","10","18.29.11","Lyca Productions,2.0,2point0,2.0 official trailer,2.0 movie,2.0 making,2.0 release date,robot 2,2.o,two point zero,akshay kumar,Endhira Logathu Sundariye,Endhira Logathu Sundariye 2.0 Song,2.0 Tamil Songs,Endhira Logathu Sundariye Song,Endhira Logathu Sundariye Lyric Video Tamil,Madhan Karky,Sid Sriram,Shashaa Tirupati,A R Rahman,A R Rahman Songs,2.0 A R Rahman Song,2.0 jukebox,director shankar,amy jackson","7339510","215924","23440","15092","https://i.ytimg.com/vi/jojuiGh7Edg/default.jpg","False","False","Presenting you the Official Video of 'Endhira Logathu Sundariye..' from 2.0 [Tamil]; Starring Rajinikanth, Akshay Kumar & Amy Jackson in lead roles, Music Composed by A R Rahman, Produced by Lyca Productions & Directed by Shankar.Listen to the Music of 2.0 on your favorite music app - divo.in/2Point0TamilTrack DetailsTrack: Endhira Logathu SundariyeMovie: 2.0 [Tamil]Lyrics: Madhan KarkySingers: Sid Sriram, Shashaa TirupatiMusic: A R Rahman#2Point0 #LycaProductions #Rajinikanth #AkshayKumar #ARRahman #ShankarLyca ProductionsSubaskaran presents -Team 2.0-Cast : 'Superstar' Rajinikanth, Akshay Kumar, Amy Jackson & OthersWritten & Directed by S. ShankarProduced by SubaskaranMusic: A. R. RahmanCinematographer: Nirav ShahEditor: AnthonyArt: T MuthurajJeya Mohan | V Srinivas Mohan | Rif Dagher | Resul Pookutty | Mary E Vogt | Kenny Bates | Nick Powell | Steve Griffin | Silva | Legacy Effects | Double Negative | Quantum FX | Bosco | Na Muthukumar | Madhan Karky | RockyMusic on Lyca MusicHitting Silver-Screens on Nov 29th 2018LIKE us on Facebook - https://www.facebook.com/LycaProductions Follow us on Twitter - https://twitter.com/LycaProductionsInsta - https://instagram.com/Lyca_Productions"
"4CbLXeGSDxg","The Lion King Official Teaser Trailer","2018-11-22T22:32:21.000Z","UCuaFvcY4MhZY3U43mMt1dYQ","Walt Disney Studios","1","18.29.11","disney,the lion king,lion king,lion,jon favreau,trailer,hd,1080p,donald glover,beyonce,beyonce knowles,beyoncé,beyonce knowles-carter,childish gambino,billy eichner,seth rogen,john oliver,james earl jones","47755178","1210665","37579","111010","https://i.ytimg.com/vi/4CbLXeGSDxg/default.jpg","False","False","Disney's The Lion King opens in theatres July 19, 2019. From Disney Live Action, director Jon Favreau’s all-new “The Lion King” journeys to the African savanna where a future king must overcome betrayal and tragedy to assume his rightful place on Pride Rock."
"Rj9LXnVkHlg","Ultimate CHAPLI KEBABS! | Extreme Pakistani Street Food in Mardan, Pakistan!","2018-11-28T13:00:04.000Z","UCyEd6QBSgat5kkC6svyjudA","Mark Wiens","19","18.29.11","Mardan,Chapli kebab,Pakistan,Pakistani food,chapli kabab,best chapli kebab,Mark Wiens,Pakistani street food,Peshawar,Peshawari food,Markdan Pakistan,Pakistani food tour,Rambail Chapli Kebab,Taru Jabba,Mardan street food,Mardan falooda,Kabul River,Mark Wiens street food,Khyber Pakhtunkhwa,Mian Jee","591250","27722","650","7092","https://i.ytimg.com/vi/Rj9LXnVkHlg/default.jpg","False","False","SUBSCRIBE http://bit.ly/MarkWiensSubscribe for 2 new videos every weekT-shirts and caps: https://goo.gl/6WdK1lThank you to Ali (Pakistan Travel Market): https://goo.gl/VY6NjHI can say with certainty, chapli kebabs are probably the best form or shape of any kebab or meat patty formation that I’ve ever had in my entire life. This was my first time to try this Pakistani food speciality, and I was blown away with every bite. Chapli kebabs are extraordinary!Islamabad - Capital Pakistan - So we started off the day in Islamabad, but the plan for the day was to drive to Mardan, eat along the way, and eat our way through Mardan, but mostly focusing the day on chapli kebabs.Mian Jee Restaurant - One the way to Mardan we stopped at Mian Jee, a very famous restaurant know for all sorts of dishes, but especially their world famous dal. It’s so thick and creamy it’s almost the consistency of peanut butter. And yes, it’s rich and delicious.Mardan, Khyber Pakhtunkhwa, Pakistan - We arrived in Mardan in the early afternoon and headed straight to eat chapli kebabs for the first time.Chapli Kebab - Mardan - The first place we are chapli kebab was a local favorite spot in Mardan city. I’m not exactly sure of the name, but it’s a very popular spot and known by locals. They had the massive podium fryer, filled with melted fat, and made medium sized burger patties, with big chunks of bone marrow to make this even better. Their chapli kebabs (kababs) were seasoned perfectly with a balance of tomato and cumin. It was an eye opener for me.Falooda - Next we stopped in Mardan to eat falooda, and from what I understand, Mardan falooda is pretty famous.River View Restaurant - Next on this day of Mardan and Peshawar, we drove to River View Restaurant, mainly to go on a boat ride in the Kabul River. The river ride was fun, and it was amazing to be cruising down the Kabul river. The restaurant also had delicious food.Rambail Chapli Kebab, Taru Jabba - But for our real dinner we needed to get another dose of chapli kebabs. On the way, almost to Peshawar city, we stopped at Rambail Chapli Kebab, Taru Jabba, possibly the most famous of all chapli kebab in the world. And when you see their bonfire and podium of a cooking station, you’ll know why it’s the best. They make larger sized patties, filled with spices, and bone marrow, and again fried in their own fat.The chapli kebabs were so unbelievably delicious, I could hardly control myself. It was an amazing day of Pakistani street food in Pakistan, and an intro to chapli kebabs from the source.Ali: https://goo.gl/VY6NjHJoel: https://goo.gl/5AkWm6MUSIC: https://us.audionetwork.com/Logo: https://goo.gl/VhaLp5CAMERA GEAR I used to make this video (these are affiliate links):Main camera: http://amzn.to/2sV0XQOMain lens: http://amzn.to/2szLZNf2nd lens: http://amzn.to/2EjBeEgMicrophone: http://amzn.to/2rBKD3zDrone: http://amzn.to/2CrtAHzFOLLOW:Instagram: https://instagram.com/migrationologyFacebook: https://www.facebook.com/migrationologyThank you for watching!"
"u_bSOww62TY","#राधाकृष्ण | कृष्ण वाणी  34","2018-11-26T15:54:10.000Z","UCCy2rLnGdwoJcSAtixNdsPQ","STAR भारत","22","18.29.11","promo,radha krishn,radha,krishn,love story,love,प्रोमो,राधाकृष्ण,राधा,कृष्ण,प्रेम,स्टार भारत,प्रेमगाथा","462974","13608","218","623","https://i.ytimg.com/vi/u_bSOww62TY/default.jpg","False","False","कृष्ण वाणी  34अपने दृष्टिकोण को सदैव सकारात्मक रखने का प्रयास करें...क्योंकि संसार में बुरी दृष्टि का इलाज है, पर बुरे दृष्टिकोण का नहीं!#कृष्णवाणी | #KrishnVaani#राधाकृष्ण | #RadhaKrishn"
"H5AvzibxEk4","Srishty Rode Eviction Interview: Opens Up On Fight With Dipika Kakar & Affair With Rohit Suchanti","2018-11-25T16:30:00.000Z","UCVGiG3GcphUyMzNXg2iMN3A","Telly Reporter","24","18.29.11","srishty rode,srishty rode Evicted,srishty rode latest,rohit suchanti,manish naggdev and srishty rode,srishty rode and rohit suchanti,srishty rode and rohit suchanti love story,srishty rode and rohit suchanti dance,srishty and manish love story,bigg boss eviction today,bigg boss 12,bigg boss 12 today,bigg boss 12 weekend ka vaar today epsiode,bigg boss 12 weekend ka vaar full episode,manish naggdev reaction,srishty rode eviction interview.","644480","4690","1653","1872","https://i.ytimg.com/vi/H5AvzibxEk4/default.jpg","False","False","#BiggBoss12 #SrishtyRode #TellyReporterSrishty Rode Eviction Interview: Srishti Talks About Her Fight With Dipika Kakar & Relation With Rohit Suchanti | Telly Reporter Exclusive ➤Subscribe Telly Reporter @ http://bit.do/TellyReporter⦿SOCIAL MEDIA Links⦿➤https://www.facebook.com/TellyReporter➤https://twitter.com/TellyReporter➤https://www.instagram.com/TellyReporter➤G+ @ https://plus.google.com/u/1/+TellyReporter"
"peYgzUIOUp8","Is The Huawei Mate 20 Pro As Good As They Say?","2018-11-27T16:27:21.000Z","UCsTcErHg8oDvUnTzoqsYeNw","Unbox Therapy","28","18.29.11","huawei mate 20 pro,huawei,mate 20 pro,mate,mate 20,20 pro,mate20 pro,huawei mate20 pro,mate 20 pro review,review,unboxing,mate 20 pro unboxing,vs,mate 20 pro vs,smartphone,best smartphone,2018,p20 pro,mate20,best smartphone 2018,iphone xs,iphone xs max,xs max,iphone,apple,apple iphone xs,note 9,galaxy note 9,samsung,samsung galaxy note 9,huawei p20 pro,night mode,camera,camera test,smartphone camera,best camera,best,pro,unboxtherapy,unbox therapy","1566555","48361","1251","10831","https://i.ytimg.com/vi/peYgzUIOUp8/default.jpg","False","False","Huawei Mate 20 Pro - http://s.click.aliexpress.com/e/bmy1DzSXThe Huawei Mate 20 Pro is the latest powerhouse smartphone from Huawei. It features a large battery, wireless charging, night mode and wide angle photography. Should the Huawei Mate 20 Pro be my next smartphone switch?WATCH SOME MORE VIDEOS...Is Nokia Back?https://youtu.be/mXjZMleiJZsI’m quitting computershttps://youtu.be/w3oRJeReP8gIs The Surface Laptop 2 The Perfect Laptop?https://youtu.be/Ht2L6wSEjHQThe Enormous Microsoft Surface Studio 2https://youtu.be/YZ489u3w7i0The Addictive Sliding Smartphone...https://www.youtube.com/watch?v=6vKQxTV366c&index=2&list=PL7u4lWXQ3wfI_7PgX0C-VTiwLeu0S4v34&t=8sThe Incredible Dual Screen Smartphone…https://youtu.be/hcDrGYyemDw?list=PL7...Is The iPad Pro Worth Laptop Money?https://youtu.be/FGJWE_qcOAM?list=PL7...Is This The Best Laptop For Most People?https://youtu.be/8eMdpKwEvRw?list=PL7...The Project Tesla Solar Powered Smartphonehttps://youtu.be/NVO5XgJlL9Y?list=PL7...3 Unusual Gadgets With Secret Features...https://youtu.be/zNxR4gPm82I?list=PL7...The Red Hydrogen One Holographic Smartphonehttps://youtu.be/3zdAhMPdJbI?list=PL7...OnePlus 6T - Is This My Next Smartphone?https://youtu.be/KI6ZJTSja4s?list=PL7...The Most Insane Gaming Laptophttps://youtu.be/Iy4G2_nTkRU?list=PL7...Unboxing Every iPhone XRhttps://youtu.be/u_MmxV2vNs8?list=PL7...Unboxing a $1300 Professional Fighting Robothttps://youtu.be/X7MpHzdscUk?list=PL7...Is The Pixel 3 A Scratch Magnet?https://youtu.be/VX0sA_-h0-o?list=PL7...This Smartphone Will Change Everything...https://youtu.be/a1OUaxl2iiI?list=PL7...Is This The Most Underrated Smartphone Right Now?https://youtu.be/xXdEn9ZiRDk?list=PL7...Razer Phone 2 Unboxing - Can It Compete?https://youtu.be/khxLE4EBoTc?list=PL7...I'm Switching To The Google Pixel 3 XL...https://youtu.be/EeFqcmaw6iA?list=PL7...The iPhone XS Max Is Great. Don't Buy It.https://youtu.be/2ccjWGaZe3k?list=PL7...Dear Google...https://youtu.be/XjZJHsYIj2w?list=PL7...Unboxing Every Google Pixel 3 XL + Pixel 3https://youtu.be/BJrsmM6aEYE?list=PL7...This Smartphone Has 5 Cameras… But Why?https://youtu.be/LNa93qmP868?list=PL7...The Levitating Turntable - What Magic Is This?https://youtu.be/JUlPN2A_r-g?list=PL7...The iPhone XS Has A Serious Problem...https://youtu.be/J_lRJuQtBmc?list=PL7...Realme 2 Pro Unboxing - The $200 Real Dealhttps://youtu.be/pNzhLB6vSGQ?list=PL7...My iPhone XS Max Is Doing Something Weird...https://youtu.be/Q3GGdtn9poo?list=PL7...I'm Switching To The iPhone XS Max...https://youtu.be/SeZsW1o-jaA?list=PL7...Unboxing Every iPhone XS + XS Maxhttps://youtu.be/XFckmtISfJk?list=PL7...iPhone XS + XR Actual Battery Capacity Revealedhttps://youtu.be/M-0hj4tmHNA?list=PL7...A Galaxy Note 9 Has Allegedly Exploded...https://youtu.be/tYpX-AeDfAA?list=PL7...The iPhone XR Is Depressing...https://youtu.be/rpeFbaf6XkM?list=PL7...Pocophone F1 Review - Is It Really That Good?https://youtu.be/xzZgO1xCJ7Q?list=PL7...Is This The Ultimate Gaming Smartphone?https://youtu.be/ejrjuZ5PDEc?list=PL7...This iPhone XS Max Was Not Made By Apple…https://youtu.be/8_gObXfLw28?list=PL7...Is This The Best Smartphone Notch Yet?https://youtu.be/NNh6qjHZED8?list=PL7...iPhone XS, XS Max, XR - Did Apple Do Enough?https://youtu.be/RQIG7XYqkK8?list=PL7...The Samsung Foldable Smartphone is Real...https://youtu.be/DULpT-mpUC4?list=PL7...Switching to the Pocophone F1...https://youtu.be/c7nC7G_urPY?list=PL7...The Truth About The Huawei P20 Pro...https://youtu.be/D--RtduxDMs?list=PL7...The Xiaomi Mi A2 is a crazy good deal... https://youtu.be/IMCQ0AyHG2w?list=PL7...Pocophone F1 - How Is This Smartphone Possible?https://youtu.be/ssw9H08ddlw?list=PL7...This is the Google Pixel 3 XLhttps://youtu.be/FBJUzImcGzc?list=PL7...The Best Smartphone For YouTubehttps://youtu.be/bIbfDxpzs7Y?list=PL7...FOLLOW ME IN THESE PLACES FOR UPDATESTwitter - http://twitter.com/unboxtherapyFacebook - http://facebook.com/lewis.hilsentegerInstagram - http://instagram.com/unboxtherapyGoogle Plus - http://bit.ly/1auEeak"
"NKzwrPthsLk","Heart wrenching scene where Abhishek was found comforting Ambi's lovable dogs","2018-11-27T11:23:01.000Z","UC55LzMuR6ZeSpJMNCAfzb8w","Btv Kannada Ɩ ಬಿಟಿವಿ ಕನ್ನಡ","25","18.29.11","#BtvNewsLive,#BtvKannada,Heart wrenching scene where Abhishek was found comforting Ambi's lovable dogs","108350","321","21","6","https://i.ytimg.com/vi/NKzwrPthsLk/default.jpg","False","False","Heart wrenching scene where Abhishek was found comforting Ambi's lovable dogs Subscribe / Follows on our official Channels:https://www.facebook.com/btvnewslive/https://www.youtube.com/channel/UC55LzMuR6ZeSpJMNCAfzb8whttps://twitter.com/btvnewslivehttp:btvnewslive.com"
"gG5Il3rCP90","Bandgi Kalra REVEALS Top 3 Contestants | Bigg Boss Season 12 |  Exclusive Interview","2018-11-28T12:30:02.000Z","UCycyxZMoPwg9cuRDMyQE7PQ","TellyMasala","24","18.29.11","tellymasala,telly masala,tellymasala latest news,telly gossips,bandgi kalra,bigg boss 12,bigg boss,big boss 12,bb 12,bigg boss season 12,bigg boss episode,bigg boss 12 epsiode,tellymasala bigg boss,tellymasala bigg boss 12,bigg boss 12 tellymasala,bandgi kalra interview,top 3 finalist bigg boss,bigg boss finale,bigg boss winner,bigg boss interview,bigg boss latest interview,bigg boss season 12 update,bigg boss news","144697","1986","440","1199","https://i.ytimg.com/vi/gG5Il3rCP90/default.jpg","False","False","Ex Bigg Boss contestant Bandgi Kalra shares Top 3 contestants of the Bigg Boss 12 house. Watch the video to know who according to Bandgi deserves to be in the top 3 list of Bigg Boss 12.Reporter: Neha Singh Cameraman: Faizan Ansari Editor: Mahesh Mote #tellymasala #bandgikalra #biggboss12Subscribe Now http://bit.ly/SubscribeToTellyMasalaLike Us on Facebook https://www.facebook.com/TellyMasalaFollow Us on Twitter https://twitter.com/TellyMasalaFollow Us for more updates on Dailymotion http://www.dailymotion.com/user/TellyMasala/1 Follow Us on Google+ https://plus.google.com/u/0/113985400750240490690/posts"
"4RmpQ1fPKh4","Kohli, Krunal secure series-levelling win | Third Gillette T20","2018-11-25T13:13:15.000Z","UCkBY0aHJP9BwjZLDYxAQrKg","cricket.com.au","17","18.29.11","Australia,India,SCG,T20,third T20,highlights,Virat Kohli","8941850","91124","4648","6805","https://i.ytimg.com/vi/4RmpQ1fPKh4/default.jpg","False","False","Krunal Pandya took four wickets before Virat Kohli built on a fast start by India’s openers to steer the tourists home in front of a huge crowd at the SCG"
"FdRn61QkITQ","Srishty Rode And Manish Naggdev’s First Joint Interview Post Bigg Boss 12","2018-11-28T14:38:32.000Z","UCW-7nV1aZu0PKqj4c8SGP4A","India Forums","24","18.29.11","srishty rode,srishty manish,manish naggdev,shoaib ibrahim open letter,saiyaan bhaiyaan controversy,srishty rode bigg boss 12,srishty rode marriage,srishty rode boyfriend,srishty dipika fight,bigg boss 12,bb12","198187","3501","673","883","https://i.ytimg.com/vi/FdRn61QkITQ/default.jpg","False","False","Srishty Rode recently got evicted from the Bigg Boss 12 house and in this video Srishty and her fiancé Manish Naggdev get into a candid chat with India Forums where they share about their experiences through Bigg Boss 12 inside and outside the house respectively.#SrishtyRode #BiggBoss12  #BB12Subscribe to India Forums: https://www.youtube.com/indiaforumsVisit our website for Buzzing Hot News: http://www.india-forums.com/Check out our Social Media Handles for Quick updatesFacebook: https://www.facebook.com/indiaforumsTwitter: https://twitter.com/indiaforumsInstagram: https://www.instagram.com/indiaforums/"
